pid,gender,deleg,cond,feasible,achieved_class,fallback_depth,n_valid_cands,n_changed_vars,diversity,anthro_viol,energy_viol,conflict_viol,any_viol
4297,Male,-,C0_pure,True,0.0,0.0,3,14.67,12.8213,0.0,0.0,0.6666666666666666,1.0
4297,Male,-,C1_posthoc,False,,,0,,,,,,
4297,Male,aggressive,C2_pre_rule,True,1.0,1.0,3,7.33,5.8473,0.0,0.0,0.0,0.0
4297,Male,conservative,C2_pre_rule,True,1.0,1.0,3,10.33,5.0419,0.0,0.0,0.0,0.0
9075,Male,-,C0_pure,True,0.0,0.0,4,16.0,10.2637,0.0,0.0,0.0,0.0
9075,Male,-,C1_posthoc,False,,,0,,,,,,
9075,Male,aggressive,C2_pre_rule,True,0.0,0.0,4,7.5,3.9217,0.0,0.0,0.0,0.0
9075,Male,conservative,C2_pre_rule,True,0.0,0.0,4,7.5,3.6984,0.0,0.0,0.0,0.0
5539,Male,-,C0_pure,True,0.0,0.0,4,16.0,10.6813,0.75,0.0,0.5,1.0
5539,Male,-,C1_posthoc,False,,,0,,,,,,
5539,Male,aggressive,C2_pre_rule,True,0.0,0.0,4,8.0,1.9516,0.0,0.0,0.0,0.0
5539,Male,conservative,C2_pre_rule,True,0.0,0.0,4,8.0,2.5825,0.0,0.0,0.0,0.0
5946,Male,-,C0_pure,True,0.0,0.0,4,15.25,23.989,0.5,0.5,0.0,1.0
5946,Male,-,C1_posthoc,False,,,0,,,,,,
5946,Male,aggressive,C2_pre_rule,True,0.0,0.0,4,7.5,4.2484,0.0,0.0,0.0,0.0
5946,Male,conservative,C2_pre_rule,True,0.0,0.0,2,8.5,6.7685,0.0,0.0,0.0,0.0
3726,Male,-,C0_pure,True,0.0,0.0,3,17.33,18.6675,0.6666666666666666,0.0,1.0,1.0
3726,Male,-,C1_posthoc,False,,,0,,,,,,
3726,Male,aggressive,C2_pre_rule,True,0.0,0.0,4,6.5,2.5437,0.0,0.0,0.0,0.0
3726,Male,conservative,C2_pre_rule,True,0.0,0.0,4,6.5,2.2343,0.0,0.0,0.0,0.0
6164,Male,-,C0_pure,True,0.0,0.0,4,15.25,15.7213,0.25,0.0,0.75,1.0
6164,Male,-,C1_posthoc,False,,,0,,,,,,
6164,Male,aggressive,C2_pre_rule,True,0.0,0.0,4,11.75,6.8684,0.0,0.0,0.0,0.0
6164,Male,conservative,C2_pre_rule,True,0.0,0.0,3,11.33,4.3539,0.0,0.0,0.0,0.0
8701,Male,-,C0_pure,True,0.0,0.0,3,17.0,17.1244,0.0,0.0,0.3333333333333333,1.0
8701,Male,-,C1_posthoc,False,,,0,,,,,,
8701,Male,aggressive,C2_pre_rule,True,0.0,0.0,4,8.25,2.5321,0.0,0.0,0.0,0.0
8701,Male,conservative,C2_pre_rule,True,0.0,0.0,4,9.0,3.077,0.0,0.0,0.0,0.0
9664,Male,-,C0_pure,True,0.0,0.0,4,14.5,14.3364,0.0,0.25,0.25,1.0
9664,Male,-,C1_posthoc,False,,,0,,,,,,
9664,Male,aggressive,C2_pre_rule,True,0.0,0.0,4,7.25,4.438,0.0,0.0,0.0,0.0
9664,Male,conservative,C2_pre_rule,True,0.0,0.0,4,7.75,4.1286,0.0,0.0,0.0,0.0
